frame,current_sight_los.az,current_sight_los.el,filtered_sight_az,filtered_sight_el,tads_yaw_rate,tads_pitch_rate,tads_yaw_rate_bias,tads_pitch_rate_bias,filtered_tads_yaw_rate_bias,filtered_tads_pitch_rate_bias,
 570,-4.69781E-03,-1.75474E-01,-1.34208E-02,-1.76086E-01, 0.00000E+00,-0.00000E+00, 4.35107E-03, 1.00985E-04, 4.35107E-03, 1.00985E-04,
 571,-4.60194E-03,-1.75474E-01,-1.32881E-02,-1.76080E-01, 0.00000E+00,-0.00000E+00, 4.35658E-03, 1.01367E-04, 4.35658E-03, 1.01367E-04,
 572,-4.50607E-03,-1.75474E-01,-1.31554E-02,-1.76075E-01, 0.00000E+00,-0.00000E+00, 4.36207E-03, 1.01746E-04, 4.36207E-03, 1.01746E-04,
 573,-4.41019E-03,-1.75474E-01,-1.30228E-02,-1.76070E-01, 0.00000E+00,-0.00000E+00, 4.36753E-03, 1.02122E-04, 4.36753E-03, 1.02122E-04,
 574,-4.21844E-03,-1.75474E-01,-1.28898E-02,-1.76065E-01, 0.00000E+00,-0.00000E+00, 4.37304E-03, 1.02494E-04, 4.37304E-03, 1.02494E-04,
 575,-4.12257E-03,-1.75474E-01,-1.27568E-02,-1.76060E-01, 0.00000E+00,-0.00000E+00, 4.37851E-03, 1.02863E-04, 4.37851E-03, 1.02863E-04,
 576,-4.02670E-03,-1.75474E-01,-1.26239E-02,-1.76055E-01, 0.00000E+00,-0.00000E+00, 4.38397E-03, 1.03229E-04, 4.38397E-03, 1.03229E-04,
 577,-3.93082E-03,-1.75474E-01,-1.24911E-02,-1.76050E-01, 0.00000E+00,-0.00000E+00, 4.38940E-03, 1.03592E-04, 4.38940E-03, 1.03592E-04,
 578,-3.83495E-03,-1.75474E-01,-1.23584E-02,-1.76045E-01, 0.00000E+00,-0.00000E+00, 4.39481E-03, 1.03952E-04, 4.39481E-03, 1.03952E-04,
 579,-3.83495E-03,-1.75474E-01,-1.22262E-02,-1.76040E-01, 0.00000E+00,-0.00000E+00, 4.40014E-03, 1.04309E-04, 4.40014E-03, 1.04309E-04,
 580,-3.73908E-03,-1.75474E-01,-1.20941E-02,-1.76035E-01, 0.00000E+00,-0.00000E+00, 4.40544E-03, 1.04663E-04, 4.40544E-03, 1.04663E-04,
 581,-3.54733E-03,-1.75474E-01,-1.19616E-02,-1.76031E-01, 0.00000E+00,-0.00000E+00, 4.41079E-03, 1.05013E-04, 4.41079E-03, 1.05013E-04,
 582,-3.45146E-03,-1.75474E-01,-1.18292E-02,-1.76026E-01, 0.00000E+00,-0.00000E+00, 4.41611E-03, 1.05361E-04, 4.41611E-03, 1.05361E-04,
 583,-3.35558E-03,-1.75474E-01,-1.16968E-02,-1.76021E-01, 0.00000E+00,-0.00000E+00, 4.42140E-03, 1.05705E-04, 4.42140E-03, 1.05705E-04,
 584,-3.25971E-03,-1.75570E-01,-1.15645E-02,-1.76016E-01, 0.00000E+00,-0.00000E+00, 4.42667E-03, 1.05987E-04, 4.42667E-03, 1.05987E-04,
 585,-3.16383E-03,-1.75570E-01,-1.14323E-02,-1.76012E-01, 0.00000E+00,-0.00000E+00, 4.43192E-03, 1.06266E-04, 4.43192E-03, 1.06266E-04,
 586,-3.06796E-03,-1.75570E-01,-1.13002E-02,-1.76008E-01, 0.00000E+00,-0.00000E+00, 4.43715E-03, 1.06542E-04, 4.43715E-03, 1.06542E-04,
 587,-2.87621E-03,-1.75570E-01,-1.11677E-02,-1.76003E-01, 0.00000E+00,-0.00000E+00, 4.44242E-03, 1.06815E-04, 4.44242E-03, 1.06815E-04,
 588,-2.78034E-03,-1.75570E-01,-1.10352E-02,-1.75999E-01, 0.00000E+00,-0.00000E+00, 4.44766E-03, 1.07086E-04, 4.44766E-03, 1.07086E-04,
 589,-2.78034E-03,-1.75570E-01,-1.09033E-02,-1.75995E-01, 0.00000E+00,-0.00000E+00, 4.45282E-03, 1.07354E-04, 4.45282E-03, 1.07354E-04,
 590,-2.78034E-03,-1.75570E-01,-1.07719E-02,-1.75990E-01, 0.00000E+00,-0.00000E+00, 4.45789E-03, 1.07619E-04, 4.45789E-03, 1.07619E-04,
 591,-2.58859E-03,-1.75570E-01,-1.06402E-02,-1.75986E-01, 0.00000E+00,-0.00000E+00, 4.46301E-03, 1.07881E-04, 4.46301E-03, 1.07881E-04,
 592,-2.49272E-03,-1.75570E-01,-1.05085E-02,-1.75982E-01, 0.00000E+00,-0.00000E+00, 4.46810E-03, 1.08141E-04, 4.46810E-03, 1.08141E-04,
 593,-2.39684E-03,-1.75570E-01,-1.03769E-02,-1.75978E-01, 0.00000E+00,-0.00000E+00, 4.47317E-03, 1.08398E-04, 4.47317E-03, 1.08398E-04,
 594,-2.20510E-03,-1.75570E-01,-1.02449E-02,-1.75973E-01, 0.00000E+00,-0.00000E+00, 4.47828E-03, 1.08653E-04, 4.47828E-03, 1.08653E-04,
 595,-2.20510E-03,-1.75570E-01,-1.01135E-02,-1.75969E-01, 0.00000E+00,-0.00000E+00, 4.48330E-03, 1.08905E-04, 4.48330E-03, 1.08905E-04,
 596,-2.10922E-03,-1.75570E-01,-9.98208E-03,-1.75965E-01, 0.00000E+00,-0.00000E+00, 4.48831E-03, 1.09154E-04, 4.48831E-03, 1.09154E-04,
 597,-1.91747E-03,-1.75570E-01,-9.85031E-03,-1.75961E-01, 0.00000E+00,-0.00000E+00, 4.49335E-03, 1.09401E-04, 4.49335E-03, 1.09401E-04,
 598,-1.82160E-03,-1.75570E-01,-9.71861E-03,-1.75957E-01, 0.00000E+00,-0.00000E+00, 4.49836E-03, 1.09645E-04, 4.49836E-03, 1.09645E-04,
 599,-1.82160E-03,-1.75570E-01,-9.58746E-03,-1.75953E-01, 0.00000E+00,-0.00000E+00, 4.50330E-03, 1.09887E-04, 4.50330E-03, 1.09887E-04,
 600,-1.62985E-03,-1.75570E-01,-9.45592E-03,-1.75948E-01, 0.00000E+00,-0.00000E+00, 4.50827E-03, 1.10126E-04, 4.50827E-03, 1.10126E-04,
 601,-1.53398E-03,-1.75570E-01,-9.32445E-03,-1.75944E-01, 0.00000E+00,-0.00000E+00, 4.51322E-03, 1.10362E-04, 4.51322E-03, 1.10362E-04,
 602,-1.53398E-03,-1.75570E-01,-9.19354E-03,-1.75940E-01, 0.00000E+00,-0.00000E+00, 4.51809E-03, 1.10596E-04, 4.51809E-03, 1.10596E-04,
 603,-1.43811E-03,-1.75570E-01,-9.06271E-03,-1.75936E-01, 0.00000E+00,-0.00000E+00, 4.52294E-03, 1.10827E-04, 4.52294E-03, 1.10827E-04,
 604,-1.24636E-03,-1.75666E-01,-8.93147E-03,-1.75933E-01, 0.00000E+00,-0.00000E+00, 4.52782E-03, 1.10996E-04, 4.52782E-03, 1.10996E-04,
 605,-1.15048E-03,-1.75666E-01,-8.80030E-03,-1.75929E-01, 0.00000E+00,-0.00000E+00, 4.53269E-03, 1.11162E-04, 4.53269E-03, 1.11162E-04,
 606,-1.05461E-03,-1.75666E-01,-8.66922E-03,-1.75926E-01, 0.00000E+00,-0.00000E+00, 4.53753E-03, 1.11327E-04, 4.53753E-03, 1.11327E-04,
 607,-9.58737E-04,-1.75666E-01,-8.53822E-03,-1.75922E-01, 0.00000E+00,-0.00000E+00, 4.54235E-03, 1.11489E-04, 4.54235E-03, 1.11489E-04,
 608,-9.58737E-04,-1.75666E-01,-8.40777E-03,-1.75918E-01, 0.00000E+00,-0.00000E+00, 4.54708E-03, 1.11649E-04, 4.54708E-03, 1.11649E-04,
 609,-8.62864E-04,-1.75666E-01,-8.27740E-03,-1.75915E-01, 0.00000E+00,-0.00000E+00, 4.55180E-03, 1.11806E-04, 4.55180E-03, 1.11806E-04,
 610,-6.71116E-04,-1.75666E-01,-8.14662E-03,-1.75911E-01, 0.00000E+00,-0.00000E+00, 4.55655E-03, 1.11962E-04, 4.55655E-03, 1.11962E-04,
 611,-5.75242E-04,-1.75666E-01,-8.01593E-03,-1.75908E-01, 0.00000E+00,-0.00000E+00, 4.56128E-03, 1.12115E-04, 4.56128E-03, 1.12115E-04,
 612,-4.79369E-04,-1.75666E-01,-7.88531E-03,-1.75905E-01, 0.00000E+00,-0.00000E+00, 4.56599E-03, 1.12266E-04, 4.56599E-03, 1.12266E-04,
 613,-2.87621E-04,-1.75666E-01,-7.75429E-03,-1.75901E-01, 0.00000E+00,-0.00000E+00, 4.57074E-03, 1.12415E-04, 4.57074E-03, 1.12415E-04,
 614,-2.87621E-04,-1.75666E-01,-7.62383E-03,-1.75898E-01, 0.00000E+00,-0.00000E+00, 4.57541E-03, 1.12562E-04, 4.57541E-03, 1.12562E-04,
 615,-1.91748E-04,-1.75666E-01,-7.49345E-03,-1.75894E-01, 0.00000E+00,-0.00000E+00, 4.58005E-03, 1.12707E-04, 4.58005E-03, 1.12707E-04,
 616,-1.91748E-04,-1.75666E-01,-7.36363E-03,-1.75891E-01, 0.00000E+00,-0.00000E+00, 4.58462E-03, 1.12849E-04, 4.58462E-03, 1.12849E-04,
 617, 0.00000E+00,-1.75666E-01,-7.23340E-03,-1.75887E-01, 0.00000E+00,-0.00000E+00, 4.58922E-03, 1.12990E-04, 4.58922E-03, 1.12990E-04,
 618, 0.00000E+00,-1.75666E-01,-7.10374E-03,-1.75884E-01, 0.00000E+00,-0.00000E+00, 4.59374E-03, 1.13128E-04, 4.59374E-03, 1.13128E-04,
 619, 9.58738E-05,-1.75666E-01,-6.97415E-03,-1.75881E-01, 0.00000E+00,-0.00000E+00, 4.59824E-03, 1.13264E-04, 4.59824E-03, 1.13264E-04,
 620, 1.91748E-04,-1.75666E-01,-6.84463E-03,-1.75877E-01, 0.00000E+00,-0.00000E+00, 4.60272E-03, 1.13398E-04, 4.60272E-03, 1.13398E-04,
 621, 2.87621E-04,-1.75666E-01,-6.71520E-03,-1.75874E-01, 0.00000E+00,-0.00000E+00, 4.60718E-03, 1.13530E-04, 4.60718E-03, 1.13530E-04,
 622, 3.83495E-04,-1.75666E-01,-6.58584E-03,-1.75871E-01, 0.00000E+00,-0.00000E+00, 4.61161E-03, 1.13660E-04, 4.61161E-03, 1.13660E-04,
 623, 5.75242E-04,-1.75666E-01,-6.45609E-03,-1.75867E-01, 0.00000E+00,-0.00000E+00, 4.61609E-03, 1.13788E-04, 4.61609E-03, 1.13788E-04,
 624, 6.71116E-04,-1.75666E-01,-6.32640E-03,-1.75864E-01, 0.00000E+00,-0.00000E+00, 4.62054E-03, 1.13914E-04, 4.62054E-03, 1.13914E-04,
 625, 7.66990E-04,-1.75666E-01,-6.19680E-03,-1.75861E-01, 0.00000E+00,-0.00000E+00, 4.62497E-03, 1.14037E-04, 4.62497E-03, 1.14037E-04,
 626, 7.66990E-04,-1.75666E-01,-6.06776E-03,-1.75858E-01, 0.00000E+00,-0.00000E+00, 4.62933E-03, 1.14159E-04, 4.62933E-03, 1.14159E-04,
 627, 8.62864E-04,-1.75762E-01,-5.93879E-03,-1.75855E-01, 0.00000E+00,-0.00000E+00, 4.63366E-03, 1.14219E-04, 4.63366E-03, 1.14219E-04,
 628, 9.58737E-04,-1.75762E-01,-5.80990E-03,-1.75852E-01, 0.00000E+00,-0.00000E+00, 4.63797E-03, 1.14277E-04, 4.63797E-03, 1.14277E-04,
 629, 1.05461E-03,-1.75762E-01,-5.68109E-03,-1.75849E-01, 0.00000E+00,-0.00000E+00, 4.64226E-03, 1.14333E-04, 4.64226E-03, 1.14333E-04,
 630, 1.24636E-03,-1.75762E-01,-5.55188E-03,-1.75847E-01, 0.00000E+00,-0.00000E+00, 4.64659E-03, 1.14388E-04, 4.64659E-03, 1.14388E-04,
 631, 1.34223E-03,-1.75762E-01,-5.42274E-03,-1.75844E-01, 0.00000E+00,-0.00000E+00, 4.65090E-03, 1.14440E-04, 4.65090E-03, 1.14440E-04,
 632, 1.43811E-03,-1.75762E-01,-5.29369E-03,-1.75841E-01, 0.00000E+00,-0.00000E+00, 4.65518E-03, 1.14491E-04, 4.65518E-03, 1.14491E-04,
 633, 1.53398E-03,-1.75762E-01,-5.16471E-03,-1.75838E-01, 0.00000E+00,-0.00000E+00, 4.65945E-03, 1.14541E-04, 4.65945E-03, 1.14541E-04,
 634, 1.62985E-03,-1.75762E-01,-5.03581E-03,-1.75836E-01, 0.00000E+00,-0.00000E+00, 4.66370E-03, 1.14589E-04, 4.66370E-03, 1.14589E-04,
 635, 1.72573E-03,-1.75762E-01,-4.90699E-03,-1.75833E-01, 0.00000E+00,-0.00000E+00, 4.66792E-03, 1.14635E-04, 4.66792E-03, 1.14635E-04,
 636, 1.91747E-03,-1.75762E-01,-4.77777E-03,-1.75830E-01, 0.00000E+00,-0.00000E+00, 4.67219E-03, 1.14679E-04, 4.67219E-03, 1.14679E-04,
 637, 1.91747E-03,-1.75762E-01,-4.64912E-03,-1.75828E-01, 0.00000E+00,-0.00000E+00, 4.67637E-03, 1.14722E-04, 4.67637E-03, 1.14722E-04,
 638, 2.01335E-03,-1.75762E-01,-4.52054E-03,-1.75825E-01, 0.00000E+00,-0.00000E+00, 4.68054E-03, 1.14763E-04, 4.68054E-03, 1.14763E-04,
 639, 2.01335E-03,-1.75762E-01,-4.39252E-03,-1.75823E-01, 0.00000E+00,-0.00000E+00, 4.68462E-03, 1.14802E-04, 4.68462E-03, 1.14802E-04,
 640, 2.20510E-03,-1.75762E-01,-4.26409E-03,-1.75820E-01, 0.00000E+00,-0.00000E+00, 4.68874E-03, 1.14840E-04, 4.68874E-03, 1.14840E-04,
 641, 2.30097E-03,-1.75762E-01,-4.13575E-03,-1.75817E-01, 0.00000E+00,-0.00000E+00, 4.69285E-03, 1.14876E-04, 4.69285E-03, 1.14876E-04,
 642, 2.39684E-03,-1.75762E-01,-4.00749E-03,-1.75815E-01, 0.00000E+00,-0.00000E+00, 4.69693E-03, 1.14911E-04, 4.69693E-03, 1.14911E-04,
 643, 2.58859E-03,-1.75762E-01,-3.87882E-03,-1.75812E-01, 0.00000E+00,-0.00000E+00, 4.70105E-03, 1.14944E-04, 4.70105E-03, 1.14944E-04,
 644, 2.68446E-03,-1.75762E-01,-3.75023E-03,-1.75810E-01, 0.00000E+00,-0.00000E+00, 4.70515E-03, 1.14975E-04, 4.70515E-03, 1.14975E-04,
 645, 2.68446E-03,-1.75762E-01,-3.62221E-03,-1.75807E-01, 0.00000E+00,-0.00000E+00, 4.70918E-03, 1.15005E-04, 4.70918E-03, 1.15005E-04,
 646, 2.68446E-03,-1.75762E-01,-3.49475E-03,-1.75805E-01, 0.00000E+00,-0.00000E+00, 4.71312E-03, 1.15033E-04, 4.71312E-03, 1.15033E-04,
 647, 2.87621E-03,-1.75858E-01,-3.36688E-03,-1.75803E-01, 0.00000E+00,-0.00000E+00, 4.71710E-03, 1.15000E-04, 4.71710E-03, 1.15000E-04,
 648, 2.97209E-03,-1.75858E-01,-3.23909E-03,-1.75801E-01, 0.00000E+00,-0.00000E+00, 4.72106E-03, 1.14965E-04, 4.72106E-03, 1.14965E-04,
 649, 3.06796E-03,-1.75858E-01,-3.11138E-03,-1.75798E-01, 0.00000E+00,-0.00000E+00, 4.72500E-03, 1.14929E-04, 4.72500E-03, 1.14929E-04,
 650, 3.25971E-03,-1.75858E-01,-2.98327E-03,-1.75796E-01, 0.00000E+00,-0.00000E+00, 4.72898E-03, 1.14892E-04, 4.72898E-03, 1.14892E-04,
 651, 3.25971E-03,-1.75858E-01,-2.85572E-03,-1.75794E-01, 0.00000E+00,-0.00000E+00, 4.73289E-03, 1.14854E-04, 4.73289E-03, 1.14854E-04,
 652, 3.35558E-03,-1.75858E-01,-2.72825E-03,-1.75793E-01, 0.00000E+00,-0.00000E+00, 4.73677E-03, 1.14814E-04, 4.73677E-03, 1.14814E-04,
 653, 3.54733E-03,-1.75858E-01,-2.60038E-03,-1.75791E-01, 0.00000E+00,-0.00000E+00, 4.74069E-03, 1.14773E-04, 4.74069E-03, 1.14773E-04,
 654, 3.64320E-03,-1.75858E-01,-2.47259E-03,-1.75789E-01, 0.00000E+00,-0.00000E+00, 4.74459E-03, 1.14731E-04, 4.74459E-03, 1.14731E-04,
 655, 3.64320E-03,-1.75858E-01,-2.34536E-03,-1.75787E-01, 0.00000E+00,-0.00000E+00, 4.74841E-03, 1.14688E-04, 4.74841E-03, 1.14688E-04,
 656, 3.83495E-03,-1.75858E-01,-2.21773E-03,-1.75785E-01, 0.00000E+00,-0.00000E+00, 4.75228E-03, 1.14643E-04, 4.75228E-03, 1.14643E-04,
 657, 3.93082E-03,-1.75858E-01,-2.09018E-03,-1.75783E-01, 0.00000E+00,-0.00000E+00, 4.75612E-03, 1.14597E-04, 4.75612E-03, 1.14597E-04,
 658, 3.93082E-03,-1.75858E-01,-1.96319E-03,-1.75781E-01, 0.00000E+00,-0.00000E+00, 4.75988E-03, 1.14550E-04, 4.75988E-03, 1.14550E-04,
 659, 4.12257E-03,-1.75858E-01,-1.83580E-03,-1.75779E-01, 0.00000E+00,-0.00000E+00, 4.76368E-03, 1.14502E-04, 4.76368E-03, 1.14502E-04,
 660, 4.21845E-03,-1.75858E-01,-1.70849E-03,-1.75777E-01, 0.00000E+00,-0.00000E+00, 4.76747E-03, 1.14453E-04, 4.76747E-03, 1.14453E-04,
 661, 4.31432E-03,-1.75858E-01,-1.58126E-03,-1.75775E-01, 0.00000E+00,-0.00000E+00, 4.77123E-03, 1.14402E-04, 4.77123E-03, 1.14402E-04,
 662, 4.50607E-03,-1.75858E-01,-1.45363E-03,-1.75773E-01, 0.00000E+00,-0.00000E+00, 4.77504E-03, 1.14350E-04, 4.77504E-03, 1.14350E-04,
 663, 4.50607E-03,-1.75858E-01,-1.32656E-03,-1.75771E-01, 0.00000E+00,-0.00000E+00, 4.77876E-03, 1.14297E-04, 4.77876E-03, 1.14297E-04,
 664, 4.50607E-03,-1.75858E-01,-1.20006E-03,-1.75769E-01, 0.00000E+00,-0.00000E+00, 4.78241E-03, 1.14243E-04, 4.78241E-03, 1.14243E-04,
 665, 4.60194E-03,-1.75858E-01,-1.07363E-03,-1.75768E-01, 0.00000E+00,-0.00000E+00, 4.78603E-03, 1.14188E-04, 4.78603E-03, 1.14188E-04,
 666, 4.79369E-03,-1.75858E-01,-9.46801E-04,-1.75766E-01, 0.00000E+00,-0.00000E+00, 4.78970E-03, 1.14131E-04, 4.78970E-03, 1.14131E-04,
 667, 4.88956E-03,-1.75858E-01,-8.20054E-04,-1.75764E-01, 0.00000E+00,-0.00000E+00, 4.79335E-03, 1.14074E-04, 4.79335E-03, 1.14074E-04,
 668, 4.98543E-03,-1.75858E-01,-6.93387E-04,-1.75762E-01, 0.00000E+00,-0.00000E+00, 4.79697E-03, 1.14015E-04, 4.79697E-03, 1.14015E-04,
 669, 5.08131E-03,-1.75954E-01,-5.66800E-04,-1.75761E-01, 0.00000E+00,-0.00000E+00, 4.80058E-03, 1.13895E-04, 4.80058E-03, 1.13895E-04,
 670, 5.17718E-03,-1.75954E-01,-4.40292E-04,-1.75760E-01, 0.00000E+00,-0.00000E+00, 4.80417E-03, 1.13775E-04, 4.80417E-03, 1.13775E-04,
 671, 5.27306E-03,-1.75954E-01,-3.13865E-04,-1.75758E-01, 0.00000E+00,-0.00000E+00, 4.80774E-03, 1.13653E-04, 4.80774E-03, 1.13653E-04,
 672, 5.46480E-03,-1.75954E-01,-1.87038E-04,-1.75757E-01, 0.00000E+00,-0.00000E+00, 4.81135E-03, 1.13531E-04, 4.81135E-03, 1.13531E-04,
 673, 5.56068E-03,-1.75954E-01,-6.02932E-05,-1.75756E-01, 0.00000E+00,-0.00000E+00, 4.81495E-03, 1.13408E-04, 4.81495E-03, 1.13408E-04,
 674, 5.56068E-03,-1.75954E-01, 6.58899E-05,-1.75754E-01, 0.00000E+00,-0.00000E+00, 4.81846E-03, 1.13284E-04, 4.81846E-03, 1.13284E-04,
 675, 5.65655E-03,-1.75954E-01, 1.91993E-04,-1.75753E-01, 0.00000E+00,-0.00000E+00, 4.82195E-03, 1.13160E-04, 4.82195E-03, 1.13160E-04,
 676, 5.75242E-03,-1.75954E-01, 3.18015E-04,-1.75752E-01, 0.00000E+00,-0.00000E+00, 4.82543E-03, 1.13034E-04, 4.82543E-03, 1.13034E-04,
 677, 5.84830E-03,-1.75954E-01, 4.43957E-04,-1.75751E-01, 0.00000E+00,-0.00000E+00, 4.82889E-03, 1.12908E-04, 4.82889E-03, 1.12908E-04,
 678, 5.94417E-03,-1.75954E-01, 5.69818E-04,-1.75749E-01, 0.00000E+00,-0.00000E+00, 4.83232E-03, 1.12781E-04, 4.83232E-03, 1.12781E-04,
 679, 6.13592E-03,-1.75954E-01, 6.96080E-04,-1.75748E-01, 0.00000E+00,-0.00000E+00, 4.83580E-03, 1.12653E-04, 4.83580E-03, 1.12653E-04,
 680, 6.23179E-03,-1.75954E-01, 8.22260E-04,-1.75747E-01, 0.00000E+00,-0.00000E+00, 4.83926E-03, 1.12524E-04, 4.83926E-03, 1.12524E-04,
 681, 6.32767E-03,-1.75954E-01, 9.48358E-04,-1.75746E-01, 0.00000E+00,-0.00000E+00, 4.84270E-03, 1.12395E-04, 4.84270E-03, 1.12395E-04,
 682, 6.42354E-03,-1.75954E-01, 1.07438E-03,-1.75744E-01, 0.00000E+00,-0.00000E+00, 4.84612E-03, 1.12265E-04, 4.84612E-03, 1.12265E-04,
 683, 6.51941E-03,-1.75954E-01, 1.20031E-03,-1.75743E-01, 0.00000E+00,-0.00000E+00, 4.84953E-03, 1.12134E-04, 4.84953E-03, 1.12134E-04,
 684, 6.51941E-03,-1.75954E-01, 1.32568E-03,-1.75742E-01, 0.00000E+00,-0.00000E+00, 4.85285E-03, 1.12002E-04, 4.85285E-03, 1.12002E-04,
 685, 6.71116E-03,-1.75954E-01, 1.45146E-03,-1.75741E-01, 0.00000E+00,-0.00000E+00, 4.85622E-03, 1.11870E-04, 4.85622E-03, 1.11870E-04,
 686, 6.80704E-03,-1.75954E-01, 1.57715E-03,-1.75740E-01, 0.00000E+00,-0.00000E+00, 4.85956E-03, 1.11737E-04, 4.85956E-03, 1.11737E-04,
 687, 6.90291E-03,-1.75954E-01, 1.70276E-03,-1.75738E-01, 0.00000E+00,-0.00000E+00, 4.86289E-03, 1.11603E-04, 4.86289E-03, 1.11603E-04,
 688, 6.99878E-03,-1.75954E-01, 1.82829E-03,-1.75737E-01, 0.00000E+00,-0.00000E+00, 4.86620E-03, 1.11468E-04, 4.86620E-03, 1.11468E-04,
 689, 7.09466E-03,-1.76050E-01, 1.95374E-03,-1.75737E-01, 0.00000E+00,-0.00000E+00, 4.86949E-03, 1.11273E-04, 4.86949E-03, 1.11273E-04,
 690, 7.19053E-03,-1.76050E-01, 2.07911E-03,-1.75736E-01, 0.00000E+00,-0.00000E+00, 4.87277E-03, 1.11078E-04, 4.87277E-03, 1.11078E-04,
 691, 7.19053E-03,-1.76050E-01, 2.20392E-03,-1.75735E-01, 0.00000E+00,-0.00000E+00, 4.87596E-03, 1.10882E-04, 4.87596E-03, 1.10882E-04,
 692, 7.38228E-03,-1.76050E-01, 2.32913E-03,-1.75735E-01, 0.00000E+00,-0.00000E+00, 4.87920E-03, 1.10685E-04, 4.87920E-03, 1.10685E-04,
 693, 7.47815E-03,-1.76050E-01, 2.45425E-03,-1.75734E-01, 0.00000E+00,-0.00000E+00, 4.88241E-03, 1.10488E-04, 4.88241E-03, 1.10488E-04,
 694, 7.57403E-03,-1.76050E-01, 2.57930E-03,-1.75733E-01, 0.00000E+00,-0.00000E+00, 4.88561E-03, 1.10291E-04, 4.88561E-03, 1.10291E-04,
 695, 7.66990E-03,-1.76050E-01, 2.70427E-03,-1.75733E-01, 0.00000E+00,-0.00000E+00, 4.88880E-03, 1.10093E-04, 4.88880E-03, 1.10093E-04,
 696, 7.76577E-03,-1.76050E-01, 2.82915E-03,-1.75732E-01, 0.00000E+00,-0.00000E+00, 4.89196E-03, 1.09895E-04, 4.89196E-03, 1.09895E-04,
 697, 7.86165E-03,-1.76050E-01, 2.95395E-03,-1.75732E-01, 0.00000E+00,-0.00000E+00, 4.89510E-03, 1.09697E-04, 4.89510E-03, 1.09697E-04,
 698, 8.05339E-03,-1.76050E-01, 3.07915E-03,-1.75731E-01, 0.00000E+00,-0.00000E+00, 4.89829E-03, 1.09498E-04, 4.89829E-03, 1.09498E-04,
 699, 8.14927E-03,-1.76050E-01, 3.20427E-03,-1.75730E-01, 0.00000E+00,-0.00000E+00, 4.90146E-03, 1.09299E-04, 4.90146E-03, 1.09299E-04,
 700, 8.24514E-03,-1.76050E-01, 3.32931E-03,-1.75730E-01, 0.00000E+00,-0.00000E+00, 4.90461E-03, 1.09099E-04, 4.90461E-03, 1.09099E-04,
 701, 8.24514E-03,-1.76050E-01, 3.45379E-03,-1.75729E-01, 0.00000E+00,-0.00000E+00, 4.90768E-03, 1.08899E-04, 4.90768E-03, 1.08899E-04,
 702, 8.34102E-03,-1.76050E-01, 3.57818E-03,-1.75729E-01, 0.00000E+00,-0.00000E+00, 4.91074E-03, 1.08699E-04, 4.91074E-03, 1.08699E-04,
 703, 8.43689E-03,-1.76050E-01, 3.70249E-03,-1.75728E-01, 0.00000E+00,-0.00000E+00, 4.91377E-03, 1.08498E-04, 4.91377E-03, 1.08498E-04,
 704, 8.53276E-03,-1.76050E-01, 3.82673E-03,-1.75727E-01, 0.00000E+00,-0.00000E+00, 4.91679E-03, 1.08297E-04, 4.91679E-03, 1.08297E-04,
 705, 8.72451E-03,-1.76050E-01, 3.95136E-03,-1.75727E-01, 0.00000E+00,-0.00000E+00, 4.91985E-03, 1.08095E-04, 4.91985E-03, 1.08095E-04,
 706, 8.82038E-03,-1.76050E-01, 4.07591E-03,-1.75726E-01, 0.00000E+00,-0.00000E+00, 4.92289E-03, 1.07894E-04, 4.92289E-03, 1.07894E-04,
 707, 8.91626E-03,-1.76050E-01, 4.20038E-03,-1.75726E-01, 0.00000E+00,-0.00000E+00, 4.92592E-03, 1.07692E-04, 4.92592E-03, 1.07692E-04,
 708, 9.01213E-03,-1.76050E-01, 4.32477E-03,-1.75725E-01, 0.00000E+00,-0.00000E+00, 4.92893E-03, 1.07489E-04, 4.92893E-03, 1.07489E-04,
 709, 9.10800E-03,-1.76050E-01, 4.44907E-03,-1.75725E-01, 0.00000E+00,-0.00000E+00, 4.93192E-03, 1.07286E-04, 4.93192E-03, 1.07286E-04,
 710, 9.20388E-03,-1.76050E-01, 4.57329E-03,-1.75724E-01, 0.00000E+00,-0.00000E+00, 4.93489E-03, 1.07083E-04, 4.93489E-03, 1.07083E-04,
 711, 9.20388E-03,-1.76050E-01, 4.69696E-03,-1.75724E-01, 0.00000E+00,-0.00000E+00, 4.93778E-03, 1.06880E-04, 4.93778E-03, 1.06880E-04,
 712, 9.39563E-03,-1.76146E-01, 4.82102E-03,-1.75724E-01, 0.00000E+00,-0.00000E+00, 4.94072E-03, 1.06616E-04, 4.94072E-03, 1.06616E-04,
 713, 9.39563E-03,-1.76146E-01, 4.94452E-03,-1.75724E-01, 0.00000E+00,-0.00000E+00, 4.94358E-03, 1.06352E-04, 4.94358E-03, 1.06352E-04,
 714, 9.58737E-03,-1.76146E-01, 5.06842E-03,-1.75724E-01, 0.00000E+00,-0.00000E+00, 4.94648E-03, 1.06089E-04, 4.94648E-03, 1.06089E-04,
 715, 9.68325E-03,-1.76146E-01, 5.19224E-03,-1.75724E-01, 0.00000E+00,-0.00000E+00, 4.94936E-03, 1.05825E-04, 4.94936E-03, 1.05825E-04,
 716, 9.77912E-03,-1.76146E-01, 5.31598E-03,-1.75724E-01, 0.00000E+00,-0.00000E+00, 4.95223E-03, 1.05561E-04, 4.95223E-03, 1.05561E-04,
