frame,tse_time,tse_in_manual,gunfire,temp1,temp2,range_fact,rk2,kg1,kg2,kg3,kg4,kg5,x1,x2,x3,x4,delta_target_range,delta_target_vel_l,delta_target_vel_m,est_target_range,est_target_vel_slm(1),est_target_vel_slm(2),est_target_vel_slm(3),tof,tse_lead_slm(1),tse_lead_slm(2),tse_lead_slm(3),c12,c14,c22,c24,c33,c35,c44,c55,tads_yaw_rate,tads_pitch_rate,tads_vel_slm(1),tads_vel_slm(2),tads_vel_slm(3),
 376, 7.49999E+00,TRUE,0, 0.00000E+00, 3.70972E+00, 1.44328E+00, 3.01787E+00, 0.00000E+00, 0.00000E+00, 1.86497E-01, 0.00000E+00, 8.69460E-01, 1.44328E+03,-9.26335E-01, 4.09991E+00, 1.77711E-01, 2.24487E-01, 1.25346E-02,-2.10658E-03, 1.44329E+03,-9.26599E-01, 4.08539E+00, 1.80754E-01, 3.37335E+00,-3.75089E+00, 1.65377E+01, 7.31697E-01, 1.30413E+02, 2.83125E+01, 1.60288E+02, 6.81667E+01, 5.62825E-01, 2.62391E+00, 9.69650E+01, 2.98949E+01, 2.84777E-03,-1.21943E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 377, 7.51999E+00,TRUE,0, 1.96473E+03, 3.70965E+00, 1.44326E+00, 3.01781E+00, 9.42602E-02, 6.83330E-02, 1.86498E-01, 1.48220E-02, 8.69467E-01, 1.44328E+03,-9.09462E-01, 4.11440E+00, 1.74688E-01, 2.43042E-01, 1.25046E-02,-2.08296E-03, 1.44328E+03,-9.26335E-01, 4.09991E+00, 1.77711E-01, 3.37329E+00,-3.74975E+00, 1.65962E+01, 7.19365E-01, 1.21601E+02, 2.63762E+01, 1.53863E+02, 6.67551E+01, 5.62814E-01, 2.62388E+00, 9.66547E+01, 2.98947E+01, 2.85782E-03,-1.19863E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 378, 7.53999E+00,TRUE,0, 0.00000E+00, 3.70957E+00, 1.44326E+00, 3.01774E+00, 0.00000E+00, 0.00000E+00, 1.86498E-01, 0.00000E+00, 8.69476E-01, 1.44326E+03,-9.09125E-01, 4.12888E+00, 1.71685E-01, 2.38403E-01, 1.26233E-02,-2.06402E-03, 1.44328E+03,-9.09462E-01, 4.11440E+00, 1.74688E-01, 3.37323E+00,-3.68139E+00, 1.66546E+01, 7.07116E-01, 1.25276E+02, 2.71958E+01, 1.56557E+02, 6.73558E+01, 5.62804E-01, 2.62385E+00, 9.67886E+01, 2.98945E+01, 2.86791E-03,-1.17793E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 379, 7.55999E+00,TRUE,0, 0.00000E+00, 3.70950E+00, 1.44324E+00, 3.01768E+00, 0.00000E+00, 0.00000E+00, 1.86499E-01, 0.00000E+00, 8.69484E-01, 1.44324E+03,-9.08787E-01, 4.14332E+00, 1.68699E-01, 2.56592E-01, 1.25551E-02,-2.05439E-03, 1.44326E+03,-9.09125E-01, 4.12888E+00, 1.71685E-01, 3.37350E+00,-3.68032E+00, 1.67145E+01, 6.95014E-01, 1.29022E+02, 2.80108E+01, 1.59275E+02, 6.79470E+01, 5.62795E-01, 2.62383E+00, 9.69170E+01, 2.98943E+01, 2.87792E-03,-1.15731E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 380, 7.57999E+00,TRUE,0, 1.82025E+03, 3.70943E+00, 1.44323E+00, 3.01762E+00, 1.00659E-01, 7.29782E-02, 1.86500E-01, 1.58337E-02, 8.69492E-01, 1.44325E+03,-8.88396E-01, 4.15772E+00, 1.65730E-01, 2.74780E-01, 1.24874E-02,-2.04946E-03, 1.44324E+03,-9.08787E-01, 4.14332E+00, 1.68699E-01, 3.37344E+00,-3.67888E+00, 1.67727E+01, 6.82915E-01, 1.19467E+02, 2.59201E+01, 1.52322E+02, 6.64255E+01, 5.62786E-01, 2.62380E+00, 9.65840E+01, 2.98941E+01, 2.88789E-03,-1.13678E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 381, 7.59999E+00,TRUE,0, 0.00000E+00, 3.70938E+00, 1.44323E+00, 3.01758E+00, 0.00000E+00, 0.00000E+00, 1.86500E-01, 0.00000E+00, 8.69496E-01, 1.44323E+03,-8.87972E-01, 4.17208E+00, 1.62777E-01, 2.65015E-01, 1.24168E-02,-2.04501E-03, 1.44325E+03,-8.88396E-01, 4.15772E+00, 1.65730E-01, 3.37338E+00,-3.59628E+00, 1.68307E+01, 6.70884E-01, 1.23102E+02, 2.67423E+01, 1.55003E+02, 6.70314E+01, 5.62777E-01, 2.62377E+00, 9.67206E+01, 2.98940E+01, 2.89778E-03,-1.11634E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 382, 7.61999E+00,TRUE,0, 0.00000E+00, 3.70931E+00, 1.44322E+00, 3.01752E+00, 0.00000E+00, 0.00000E+00, 1.86500E-01, 0.00000E+00, 8.69505E-01, 1.44322E+03,-8.87549E-01, 4.18640E+00, 1.59840E-01, 2.82837E-01, 1.23553E-02,-2.04700E-03, 1.44323E+03,-8.87972E-01, 4.17208E+00, 1.62777E-01, 3.37372E+00,-3.59492E+00, 1.68905E+01, 6.58998E-01, 1.26807E+02, 2.75600E+01, 1.57709E+02, 6.76278E+01, 5.62769E-01, 2.62375E+00, 9.68518E+01, 2.98939E+01, 2.90770E-03,-1.09598E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 383, 7.63999E+00,TRUE,0, 0.00000E+00, 3.70924E+00, 1.44320E+00, 3.01746E+00, 0.00000E+00, 0.00000E+00, 1.86501E-01, 0.00000E+00, 8.69513E-01, 1.44320E+03,-8.87128E-01, 4.20068E+00, 1.56916E-01, 3.00659E-01, 1.22957E-02,-2.05082E-03, 1.44322E+03,-8.87549E-01, 4.18640E+00, 1.59840E-01, 3.37366E+00,-3.59315E+00, 1.69482E+01, 6.47094E-01, 1.30584E+02, 2.83731E+01, 1.60437E+02, 6.82148E+01, 5.62761E-01, 2.62373E+00, 9.69777E+01, 2.98937E+01, 2.91760E-03,-1.07572E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 384, 7.65999E+00,TRUE,0, 2.16615E+03, 3.70918E+00, 1.44318E+00, 3.01741E+00, 8.55799E-02, 6.20600E-02, 1.86502E-01, 1.34716E-02, 8.69521E-01, 1.44321E+03,-8.66943E-01, 4.21492E+00, 1.54006E-01, 3.18481E-01, 1.22371E-02,-2.05572E-03, 1.44320E+03,-8.87128E-01, 4.20068E+00, 1.56916E-01, 3.37361E+00,-3.59139E+00, 1.70057E+01, 6.35248E-01, 1.22926E+02, 2.66841E+01, 1.54846E+02, 6.69815E+01, 5.62753E-01, 2.62370E+00, 9.67055E+01, 2.98936E+01, 2.92747E-03,-1.05554E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 385, 7.67999E+00,TRUE,0, 0.00000E+00, 3.70915E+00, 1.44319E+00, 3.01739E+00, 0.00000E+00, 0.00000E+00, 1.86501E-01, 0.00000E+00, 8.69521E-01, 1.44319E+03,-8.66440E-01, 4.22913E+00, 1.51110E-01, 3.08594E-01, 1.22628E-02,-2.05827E-03, 1.44321E+03,-8.66943E-01, 4.21492E+00, 1.54006E-01, 3.37355E+00,-3.50961E+00, 1.70631E+01, 6.23457E-01, 1.26627E+02, 2.75020E+01, 1.57549E+02, 6.75786E+01, 5.62746E-01, 2.62368E+00, 9.68372E+01, 2.98935E+01, 2.93731E-03,-1.03545E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 386, 7.69999E+00,TRUE,0, 0.00000E+00, 3.70909E+00, 1.44317E+00, 3.01734E+00, 0.00000E+00, 0.00000E+00, 1.86502E-01, 0.00000E+00, 8.69530E-01, 1.44317E+03,-8.65940E-01, 4.24330E+00, 1.48227E-01, 3.25928E-01, 1.21937E-02,-2.06438E-03, 1.44319E+03,-8.66440E-01, 4.22913E+00, 1.51110E-01, 3.37389E+00,-3.50793E+00, 1.71224E+01, 6.11794E-01, 1.30399E+02, 2.83153E+01, 1.60276E+02, 6.81663E+01, 5.62739E-01, 2.62366E+00, 9.69637E+01, 2.98933E+01, 2.94713E-03,-1.01545E-04, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 387, 7.71999E+00,TRUE,0, 1.96458E+03, 3.70903E+00, 1.44316E+00, 3.01729E+00, 9.42516E-02, 6.83313E-02, 1.86503E-01, 1.48245E-02, 8.69538E-01, 1.44319E+03,-8.41986E-01, 4.25743E+00, 1.45355E-01, 3.43262E-01, 1.21274E-02,-2.07017E-03, 1.44317E+03,-8.65940E-01, 4.24330E+00, 1.48227E-01, 3.37384E+00,-3.50585E+00, 1.71795E+01, 6.00111E-01, 1.21590E+02, 2.63789E+01, 1.53853E+02, 6.67546E+01, 5.62733E-01, 2.62364E+00, 9.66534E+01, 2.98932E+01, 2.95692E-03,-9.95536E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 388, 7.73999E+00,TRUE,0, 0.00000E+00, 3.70902E+00, 1.44317E+00, 3.01728E+00, 0.00000E+00, 0.00000E+00, 1.86501E-01, 0.00000E+00, 8.69534E-01, 1.44317E+03,-8.41391E-01, 4.27156E+00, 1.42497E-01, 3.27759E-01, 1.22499E-02,-2.07210E-03, 1.44319E+03,-8.41986E-01, 4.25743E+00, 1.45355E-01, 3.37378E+00,-3.40882E+00, 1.72364E+01, 5.88478E-01, 1.25265E+02, 2.71985E+01, 1.56547E+02, 6.73552E+01, 5.62727E-01, 2.62363E+00, 9.67873E+01, 2.98931E+01, 2.96674E-03,-9.75709E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 389, 7.75999E+00,TRUE,0, 0.00000E+00, 3.70896E+00, 1.44316E+00, 3.01723E+00, 0.00000E+00, 0.00000E+00, 1.86503E-01, 0.00000E+00, 8.69544E-01, 1.44316E+03,-8.40801E-01, 4.28565E+00, 1.39651E-01, 3.44604E-01, 1.22414E-02,-2.07704E-03, 1.44317E+03,-8.41391E-01, 4.27156E+00, 1.42497E-01, 3.37420E+00,-3.40683E+00, 1.72957E+01, 5.76977E-01, 1.29010E+02, 2.80134E+01, 1.59265E+02, 6.79465E+01, 5.62722E-01, 2.62362E+00, 9.69158E+01, 2.98930E+01, 2.97654E-03,-9.55968E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 390, 7.77999E+00,TRUE,0, 1.82012E+03, 3.70891E+00, 1.44314E+00, 3.01719E+00, 1.00651E-01, 7.29768E-02, 1.86504E-01, 1.58361E-02, 8.69551E-01, 1.44307E+03,-8.86814E-01, 4.29972E+00, 1.36816E-01,-6.38550E-01, 1.22228E-02,-2.08093E-03, 1.44316E+03,-8.40801E-01, 4.28565E+00, 1.39651E-01, 3.37415E+00,-3.40439E+00, 1.73525E+01, 5.65443E-01, 1.19458E+02, 2.59226E+01, 1.52313E+02, 6.64248E+01, 5.62716E-01, 2.62360E+00, 9.65827E+01, 2.98929E+01, 2.98631E-03,-9.36315E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 391, 7.79999E+00,TRUE,0, 0.00000E+00, 3.70828E+00, 1.44306E+00, 3.01656E+00, 0.00000E+00, 0.00000E+00, 1.86534E-01, 0.00000E+00, 8.69694E-01, 1.44306E+03,-8.86431E-01, 4.31370E+00, 1.33992E-01,-5.56396E-01, 1.19090E-02,-2.08974E-03, 1.44307E+03,-8.86814E-01, 4.29972E+00, 1.36816E-01, 3.37410E+00,-3.59064E+00, 1.74092E+01, 5.53957E-01, 1.23092E+02, 2.67447E+01, 1.54994E+02, 6.70307E+01, 5.62690E-01, 2.62349E+00, 9.67194E+01, 2.98924E+01, 2.99599E-03,-9.16748E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 392, 7.81999E+00,TRUE,0, 0.00000E+00, 3.70819E+00, 1.44304E+00, 3.01651E+00, 0.00000E+00, 0.00000E+00, 1.86530E-01, 0.00000E+00, 8.69682E-01, 1.44304E+03,-8.86047E-01, 4.32764E+00, 1.31179E-01,-5.38574E-01, 1.18375E-02,-2.09002E-03, 1.44306E+03,-8.86431E-01, 4.31370E+00, 1.33992E-01, 3.37312E+00,-3.58804E+00, 1.74607E+01, 5.42364E-01, 1.26798E+02, 2.75624E+01, 1.57699E+02, 6.76271E+01, 5.62668E-01, 2.62340E+00, 9.68506E+01, 2.98920E+01, 3.00565E-03,-8.97267E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 393, 7.83999E+00,TRUE,0, 0.00000E+00, 3.70811E+00, 1.44302E+00, 3.01645E+00, 0.00000E+00, 0.00000E+00, 1.86527E-01, 0.00000E+00, 8.69676E-01, 1.44302E+03,-8.85664E-01, 4.34153E+00, 1.28394E-01,-5.20752E-01, 1.17731E-02,-2.00272E-03, 1.44304E+03,-8.86047E-01, 4.32764E+00, 1.31179E-01, 3.37306E+00,-3.58643E+00, 1.75169E+01, 5.30971E-01, 1.30574E+02, 2.83754E+01, 1.60427E+02, 6.82141E+01, 5.62649E-01, 2.62334E+00, 9.69766E+01, 2.98917E+01, 3.01528E-03,-8.78472E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 394, 7.85999E+00,TRUE,0, 2.16587E+03, 3.70804E+00, 1.44300E+00, 3.01640E+00, 8.55788E-02, 6.20631E-02, 1.86524E-01, 1.34744E-02, 8.69675E-01, 1.44296E+03,-9.16494E-01, 4.35538E+00, 1.25636E-01,-5.02930E-01, 1.17135E-02,-1.93240E-03, 1.44302E+03,-8.85664E-01, 4.34153E+00, 1.28394E-01, 3.37300E+00,-3.58482E+00, 1.75728E+01, 5.19690E-01, 1.22917E+02, 2.66862E+01, 1.54836E+02, 6.69805E+01, 5.62632E-01, 2.62329E+00, 9.67043E+01, 2.98915E+01, 3.02488E-03,-8.59760E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 395, 7.87999E+00,TRUE,0, 0.00000E+00, 3.70755E+00, 1.44294E+00, 3.01593E+00, 0.00000E+00, 0.00000E+00, 1.86544E-01, 0.00000E+00, 8.69777E-01, 1.44294E+03,-9.16243E-01, 4.36918E+00, 1.22900E-01,-4.41406E-01, 1.16115E-02,-1.88058E-03, 1.44296E+03,-9.16494E-01, 4.35538E+00, 1.25636E-01, 3.37294E+00,-3.70954E+00, 1.76285E+01, 5.08514E-01, 1.26618E+02, 2.75041E+01, 1.57540E+02, 6.75776E+01, 5.62604E-01, 2.62318E+00, 9.68361E+01, 2.98911E+01, 3.03452E-03,-8.41131E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 396, 7.89999E+00,TRUE,0, 0.00000E+00, 3.70746E+00, 1.44292E+00, 3.01587E+00, 0.00000E+00, 0.00000E+00, 1.86540E-01, 0.00000E+00, 8.69768E-01, 1.44292E+03,-9.15990E-01, 4.38296E+00, 1.20187E-01,-4.22974E-01, 1.16529E-02,-1.83696E-03, 1.44294E+03,-9.16243E-01, 4.36918E+00, 1.22900E-01, 3.37226E+00,-3.70777E+00, 1.76808E+01, 4.97341E-01, 1.30390E+02, 2.83173E+01, 1.60266E+02, 6.81653E+01, 5.62580E-01, 2.62311E+00, 9.69626E+01, 2.98907E+01, 3.04413E-03,-8.22585E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 397, 7.91999E+00,TRUE,0, 1.96424E+03, 3.70738E+00, 1.44290E+00, 3.01582E+00, 9.42554E-02, 6.83381E-02, 1.86537E-01, 1.48280E-02, 8.69765E-01, 1.44287E+03,-9.43380E-01, 4.39671E+00, 1.17495E-01,-4.04541E-01, 1.16796E-02,-1.80424E-03, 1.44292E+03,-9.15990E-01, 4.38296E+00, 1.20187E-01, 3.37220E+00,-3.70668E+00, 1.77363E+01, 4.86353E-01, 1.21580E+02, 2.63806E+01, 1.53843E+02, 6.67533E+01, 5.62560E-01, 2.62305E+00, 9.66523E+01, 2.98905E+01, 3.05371E-03,-8.04121E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 398, 7.93999E+00,TRUE,0, 0.00000E+00, 3.70689E+00, 1.44285E+00, 3.01535E+00, 0.00000E+00, 0.00000E+00, 1.86555E-01, 0.00000E+00, 8.69862E-01, 1.44285E+03,-9.43239E-01, 4.41041E+00, 1.14821E-01,-3.47412E-01, 1.15728E-02,-1.78375E-03, 1.44287E+03,-9.43380E-01, 4.39671E+00, 1.17495E-01, 3.37214E+00,-3.81745E+00, 1.77916E+01, 4.75450E-01, 1.25255E+02, 2.72000E+01, 1.56537E+02, 6.73540E+01, 5.62529E-01, 2.62294E+00, 9.67862E+01, 2.98900E+01, 3.06327E-03,-7.85739E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 399, 7.95999E+00,TRUE,0, 0.00000E+00, 3.70680E+00, 1.44283E+00, 3.01529E+00, 0.00000E+00, 0.00000E+00, 1.86550E-01, 0.00000E+00, 8.69854E-01, 1.44283E+03,-9.43093E-01, 4.42408E+00, 1.12166E-01,-3.28491E-01, 1.15957E-02,-1.76707E-03, 1.44285E+03,-9.43239E-01, 4.41041E+00, 1.14821E-01, 3.37153E+00,-3.81619E+00, 1.78438E+01, 4.64547E-01, 1.29001E+02, 2.80149E+01, 1.59255E+02, 6.79452E+01, 5.62504E-01, 2.62286E+00, 9.69147E+01, 2.98897E+01, 3.07279E-03,-7.67440E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 400, 7.97999E+00,TRUE,0, 1.81972E+03, 3.70671E+00, 1.44281E+00, 3.01524E+00, 1.00660E-01, 7.29874E-02, 1.86547E-01, 1.58404E-02, 8.69851E-01, 1.44278E+03,-9.65537E-01, 4.43772E+00, 1.09527E-01,-3.09570E-01, 1.16067E-02,-1.75662E-03, 1.44283E+03,-9.43093E-01, 4.42408E+00, 1.12166E-01, 3.37146E+00,-3.81552E+00, 1.78988E+01, 4.53796E-01, 1.19448E+02, 2.59236E+01, 1.52302E+02, 6.64231E+01, 5.62483E-01, 2.62281E+00, 9.65815E+01, 2.98895E+01, 3.08230E-03,-7.49222E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 401, 7.99999E+00,TRUE,0, 0.00000E+00, 3.70625E+00, 1.44276E+00, 3.01480E+00, 0.00000E+00, 0.00000E+00, 1.86564E-01, 0.00000E+00, 8.69943E-01, 1.44276E+03,-9.65477E-01, 4.45130E+00, 1.06905E-01,-2.58911E-01, 1.14207E-02,-1.75349E-03, 1.44278E+03,-9.65537E-01, 4.43772E+00, 1.09527E-01, 3.37140E+00,-3.90625E+00, 1.79536E+01, 4.43113E-01, 1.23082E+02, 2.67457E+01, 1.54983E+02, 6.70290E+01, 5.62452E-01, 2.62271E+00, 9.67182E+01, 2.98890E+01, 3.09171E-03,-7.31087E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 402, 8.01999E+00,TRUE,0, 0.00000E+00, 3.70616E+00, 1.44274E+00, 3.01474E+00, 0.00000E+00, 0.00000E+00, 1.86559E-01, 0.00000E+00, 8.69936E-01, 1.44274E+03,-9.65411E-01, 4.46485E+00, 1.04297E-01,-2.39502E-01, 1.14465E-02,-1.75134E-03, 1.44276E+03,-9.65477E-01, 4.45130E+00, 1.06905E-01, 3.37088E+00,-3.90541E+00, 1.80058E+01, 4.32435E-01, 1.26787E+02, 2.75633E+01, 1.57688E+02, 6.76254E+01, 5.62427E-01, 2.62263E+00, 9.68495E+01, 2.98886E+01, 3.10116E-03,-7.13033E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 403, 8.03999E+00,TRUE,0, 0.00000E+00, 3.70607E+00, 1.44272E+00, 3.01468E+00, 0.00000E+00, 0.00000E+00, 1.86556E-01, 0.00000E+00, 8.69936E-01, 1.44272E+03,-9.65339E-01, 4.47838E+00, 1.01703E-01,-2.20093E-01, 1.14603E-02,-1.75215E-03, 1.44274E+03,-9.65411E-01, 4.46485E+00, 1.04297E-01, 3.37082E+00,-3.90507E+00, 1.80602E+01, 4.21878E-01, 1.30563E+02, 2.83763E+01, 1.60416E+02, 6.82124E+01, 5.62406E-01, 2.62258E+00, 9.69755E+01, 2.98884E+01, 3.11058E-03,-6.95060E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 404, 8.05999E+00,TRUE,0, 2.16543E+03, 3.70599E+00, 1.44270E+00, 3.01462E+00, 8.55848E-02, 6.20708E-02, 1.86554E-01, 1.34775E-02, 8.69939E-01, 1.44268E+03,-9.77716E-01, 4.49187E+00, 9.91228E-02,-2.00684E-01, 1.14636E-02,-1.75506E-03, 1.44272E+03,-9.65339E-01, 4.47838E+00, 1.01703E-01, 3.37075E+00,-3.90470E+00, 1.81146E+01, 4.11378E-01, 1.22907E+02, 2.66868E+01, 1.54825E+02, 6.69786E+01, 5.62388E-01, 2.62254E+00, 9.67031E+01, 2.98882E+01, 3.11998E-03,-6.77168E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 405, 8.07999E+00,TRUE,0, 0.00000E+00, 3.70564E+00, 1.44266E+00, 3.01430E+00, 0.00000E+00, 0.00000E+00, 1.86566E-01, 0.00000E+00, 8.70008E-01, 1.44266E+03,-9.77683E-01, 4.50532E+00, 9.65553E-02,-1.63818E-01, 1.14021E-02,-1.76055E-03, 1.44268E+03,-9.77716E-01, 4.49187E+00, 9.91228E-02, 3.37068E+00,-3.95468E+00, 1.81688E+01, 4.00934E-01, 1.26607E+02, 2.75046E+01, 1.57528E+02, 6.75757E+01, 5.62364E-01, 2.62246E+00, 9.68350E+01, 2.98878E+01, 3.12935E-03,-6.59358E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 406, 8.09999E+00,TRUE,0, 0.00000E+00, 3.70555E+00, 1.44264E+00, 3.01423E+00, 0.00000E+00, 0.00000E+00, 1.86563E-01, 0.00000E+00, 8.70007E-01, 1.44264E+03,-9.77643E-01, 4.51874E+00, 9.40002E-02,-1.44165E-01, 1.13978E-02,-1.76542E-03, 1.44266E+03,-9.77683E-01, 4.50532E+00, 9.65553E-02, 3.37037E+00,-3.95418E+00, 1.82215E+01, 3.90512E-01, 1.30379E+02, 2.83178E+01, 1.60255E+02, 6.81634E+01, 5.62344E-01, 2.62241E+00, 9.69616E+01, 2.98875E+01, 3.13869E-03,-6.41628E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 407, 8.11999E+00,TRUE,0, 1.96387E+03, 3.70547E+00, 1.44262E+00, 3.01418E+00, 9.42604E-02, 6.83453E-02, 1.86561E-01, 1.48310E-02, 8.70010E-01, 1.44261E+03,-9.86106E-01, 4.53212E+00, 9.14571E-02,-1.24512E-01, 1.13850E-02,-1.77068E-03, 1.44264E+03,-9.77643E-01, 4.51874E+00, 9.40002E-02, 3.37030E+00,-3.95394E+00, 1.82754E+01, 3.80170E-01, 1.21570E+02, 2.63808E+01, 1.53831E+02, 6.67512E+01, 5.62327E-01, 2.62236E+00, 9.66512E+01, 2.98873E+01, 3.14800E-03,-6.23979E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 408, 8.13999E+00,TRUE,0, 0.00000E+00, 3.70514E+00, 1.44259E+00, 3.01386E+00, 0.00000E+00, 0.00000E+00, 1.86572E-01, 0.00000E+00, 8.70075E-01, 1.44259E+03,-9.86088E-01, 4.54549E+00, 8.89255E-02,-9.28955E-02, 1.14136E-02,-1.77661E-03, 1.44261E+03,-9.86106E-01, 4.53212E+00, 9.14571E-02, 3.37023E+00,-3.98808E+00, 1.83292E+01, 3.69878E-01, 1.25244E+02, 2.72002E+01, 1.56525E+02, 6.73519E+01, 5.62304E-01, 2.62229E+00, 9.67851E+01, 2.98869E+01, 3.15735E-03,-6.06411E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 409, 8.15999E+00,TRUE,0, 0.00000E+00, 3.70505E+00, 1.44257E+00, 3.01380E+00, 0.00000E+00, 0.00000E+00, 1.86570E-01, 0.00000E+00, 8.70073E-01, 1.44257E+03,-9.86062E-01, 4.55883E+00, 8.64053E-02,-7.31201E-02, 1.14636E-02,-1.78130E-03, 1.44259E+03,-9.86088E-01, 4.54549E+00, 8.89255E-02, 3.36999E+00,-3.98773E+00, 1.83819E+01, 3.59614E-01, 1.28989E+02, 2.80151E+01, 1.59243E+02, 6.79431E+01, 5.62284E-01, 2.62223E+00, 9.69137E+01, 2.98866E+01, 3.16667E-03,-5.88923E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 410, 8.17999E+00,TRUE,0, 1.81941E+03, 3.70497E+00, 1.44255E+00, 3.01374E+00, 1.00663E-01, 7.29937E-02, 1.86568E-01, 1.58432E-02, 8.70076E-01, 1.44255E+03,-9.89922E-01, 4.57214E+00, 8.38963E-02,-5.33447E-02, 1.14059E-02,-1.78541E-03, 1.44257E+03,-9.86062E-01, 4.55883E+00, 8.64053E-02, 3.36992E+00,-3.98754E+00, 1.84355E+01, 3.49415E-01, 1.19437E+02, 2.59236E+01, 1.52290E+02, 6.64209E+01, 5.62267E-01, 2.62219E+00, 9.65805E+01, 2.98863E+01, 3.17591E-03,-5.71514E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 411, 8.19999E+00,TRUE,0, 0.00000E+00, 3.70467E+00, 1.44253E+00, 3.01346E+00, 0.00000E+00, 0.00000E+00, 1.86578E-01, 0.00000E+00, 8.70134E-01, 1.44253E+03,-9.89897E-01, 4.58538E+00, 8.13982E-02,-2.80762E-02, 1.12438E-02,-1.78909E-03, 1.44255E+03,-9.89922E-01, 4.57214E+00, 8.38963E-02, 3.36985E+00,-4.00307E+00, 1.84889E+01, 3.39262E-01, 1.23071E+02, 2.67457E+01, 1.54971E+02, 6.70268E+01, 5.62245E-01, 2.62211E+00, 9.67172E+01, 2.98859E+01, 3.18505E-03,-5.54186E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 412, 8.21999E+00,TRUE,0, 0.00000E+00, 3.70458E+00, 1.44251E+00, 3.01340E+00, 0.00000E+00, 0.00000E+00, 1.86576E-01, 0.00000E+00, 8.70134E-01, 1.44251E+03,-9.89865E-01, 4.59860E+00, 7.89109E-02,-8.17871E-03, 1.12062E-02,-1.79148E-03, 1.44253E+03,-9.89897E-01, 4.58538E+00, 8.13982E-02, 3.36970E+00,-4.00279E+00, 1.85417E+01, 3.29145E-01, 1.26776E+02, 2.75632E+01, 1.57676E+02, 6.76232E+01, 5.62226E-01, 2.62206E+00, 9.68486E+01, 2.98856E+01, 3.19424E-03,-5.36938E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 413, 8.23999E+00,TRUE,0, 0.00000E+00, 3.70450E+00, 1.44249E+00, 3.01334E+00, 0.00000E+00, 0.00000E+00, 1.86574E-01, 0.00000E+00, 8.70136E-01, 1.44249E+03,-9.89825E-01, 4.61177E+00, 7.64345E-02, 1.17188E-02, 1.11675E-02,-1.79294E-03, 1.44251E+03,-9.89865E-01, 4.59860E+00, 7.89109E-02, 3.36964E+00,-4.00258E+00, 1.85947E+01, 3.19081E-01, 1.30552E+02, 2.83762E+01, 1.60404E+02, 6.82103E+01, 5.62210E-01, 2.62201E+00, 9.69746E+01, 2.98854E+01, 3.20339E-03,-5.19769E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
